name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
gh-test-ij-release-update-action,ChrisCarini,https://github.com/ChrisCarini/gh-test-ij-release-update-action/pull/190,Bump @actions/github from 5.1.1 to 6.0.0,190,dependabot/npm_and_yarn/actions/github-6.0.0,02ae72e7342a6642281e6ed93df286865b3a9223,closed,true,2,5
me,warizz,https://github.com/warizz/me/pull/566,chore(deps-dev): bump eslint-config-prettier from 8.10.0 to 9.0.0,566,dependabot/npm_and_yarn/eslint-config-prettier-9.0.0,8b3aa2b90e8b6d3bcc5b99e63d39953e4a2bd06b,closed,true,6,5
instagram-graph-api-lib,TiagoGrosso,https://github.com/TiagoGrosso/instagram-graph-api-lib/pull/284,Bump prettier from 2.8.8 to 3.1.1,284,dependabot/npm_and_yarn/prettier-3.1.1,201a8315ea555ae7ac4dd9ecdaeb43d556ebca95,closed,true,2,5
viaecr-action,Viametrics,https://github.com/Viametrics/viaecr-action/pull/99,Bump @actions/github from 5.1.1 to 6.0.0,99,dependabot/npm_and_yarn/actions/github-6.0.0,f6841a4219637195925d6fd0c13b69dacadd152c,closed,true,2,5
AAO-React-Native,StoDevX,https://github.com/StoDevX/AAO-React-Native/pull/6775,Bump react-native-paper from 4.12.4 to 5.1.4,6775,dependabot/npm_and_yarn/react-native-paper-5.1.4,c8e7d3eae5a3589d48458ae874713cfa5fb0050b,closed,true,2,5
.github,jewl-app,https://github.com/jewl-app/.github/pull/352,Bump @auth0/auth0-react from 1.12.1 to 2.0.0,352,dependabot/npm_and_yarn/auth0/auth0-react-2.0.0,af00c28708765fff36e67b1834b27d1d3c300baf,closed,true,5,5
rustfmt-check,mbrobbel,https://github.com/mbrobbel/rustfmt-check/pull/789,Bump prettier from 2.8.8 to 3.0.1,789,dependabot/npm_and_yarn/prettier-3.0.1,b952ff0fbe793535d233328778332d429936d94e,closed,true,2,5
AdminLTE,pi-hole,https://github.com/pi-hole/AdminLTE/pull/2629,Bump prettier from 2.8.8 to 3.0.0,2629,dependabot/npm_and_yarn/development-v6/prettier-3.0.0,f866db7e4063b10e1a2eff1ae6afacf2b233309f,closed,true,4,5
sofie-package-manager,nrkno,https://github.com/nrkno/sofie-package-manager/pull/49,chore(deps): bump windows-network-drive from 3.0.2 to 4.0.1,49,dependabot/npm_and_yarn/windows-network-drive-4.0.1,2411472811f39835985d3d86c7950d12be077b5c,closed,true,2,5
azure-pipelines,thnetii,https://github.com/thnetii/azure-pipelines/pull/330,Bump azure-pipelines-task-lib from 3.3.1 to 4.2.0,330,dependabot/npm_and_yarn/azure-pipelines-task-lib-4.2.0,4f22f72b79859ad8cd7e7851f7f6ee9e3abf8922,closed,true,2,5
esbonio,swyddfa,https://github.com/swyddfa/esbonio/pull/485,build(deps): bump vscode-languageclient from 7.0.0 to 8.0.2 in /code,485,dependabot/npm_and_yarn/code/vscode-languageclient-8.0.2,149623bf55423a75d500d14896f645921e61a5a3,closed,true,3,5
teun.zengerink.com,tzengerink,https://github.com/tzengerink/teun.zengerink.com/pull/1171,chore(deps-dev): bump prettier from 2.8.8 to 3.0.0,1171,dependabot/npm_and_yarn/prettier-3.0.0,fb42c2c96e5e6ea3ec66688c65ce18bc764544eb,closed,true,2,5
etherpad-lite,ether,https://github.com/ether/etherpad-lite/pull/5796,build(deps): bump formidable from 2.1.2 to 3.5.0 in /src,5796,dependabot/npm_and_yarn/src/formidable-3.5.0,c7f77286ef6ed5d108b949b0dda653cd71b61aff,closed,true,2,5
claim-additional-payments-for-teaching,DFE-Digital,https://github.com/DFE-Digital/claim-additional-payments-for-teaching/pull/2498,Bump prettier from 2.8.7 to 3.1.0,2498,dependabot/npm_and_yarn/prettier-3.1.0,f09f8ce8ec61a3ddaf5b7ef1fe7f8b3d04c13f65,closed,true,2,5
remote,spiltcoffee,https://github.com/spiltcoffee/remote/pull/619,build(npm-dev): bump prettier from 2.8.8 to 3.0.0,619,dependabot/npm_and_yarn/prettier-3.0.0,92f90011b196f1cc81b04d21564deff7ef4ad8e4,closed,true,2,5
js-libp2p-peer-id,libp2p,https://github.com/libp2p/js-libp2p-peer-id/pull/49,deps: bump protons-runtime from 4.0.2 to 5.0.0,49,dependabot/npm_and_yarn/protons-runtime-5.0.0,3044cdd22ebecbc15ce251737a77b46468a59370,closed,true,6,5
user-office-development-authorization-server,UserOfficeProject,https://github.com/UserOfficeProject/user-office-development-authorization-server/pull/50,chore(deps-dev): bump eslint from 7.32.0 to 8.46.0,50,dependabot/npm_and_yarn/eslint-8.46.0,a7a7f7854fad52fa1f5d858911af81fe529e7d7d,closed,true,2,5
homelens,seita1996,https://github.com/seita1996/homelens/pull/369,Bump next from 13.5.6 to 14.0.1 in /client,369,dependabot/npm_and_yarn/client/next-14.0.1,5bc3cdf56d1202b2685cde5a16453386463927fe,closed,true,3,5
setup-licensed,jonabc,https://github.com/jonabc/setup-licensed/pull/162,chore(deps): bump @octokit/plugin-throttling from 4.3.2 to 5.0.1,162,dependabot/npm_and_yarn/octokit/plugin-throttling-5.0.1,002d460e2793f32699dc920deb188093621ff8ff,closed,true,2,5
actions-setup-mysql,shogo82148,https://github.com/shogo82148/actions-setup-mysql/pull/890,Bump prettier from 2.8.8 to 3.0.0,890,dependabot/npm_and_yarn/prettier-3.0.0,00f0d3070dd2e98dc5e3e35e26823673e5a747f2,closed,true,3,5
scratch-project-guides,matthewnoel,https://github.com/matthewnoel/scratch-project-guides/pull/50,Bump rollup from 2.79.1 to 3.29.4,50,dependabot/npm_and_yarn/rollup-3.29.4,2d60a75a8feffc42f5b67539d0a60e4710e73986,closed,true,3,5
shields,badges,https://github.com/badges/shields/pull/8959,chore(deps-dev): bump is-svg from 4.3.2 to 5.0.0,8959,dependabot/npm_and_yarn/is-svg-5.0.0,1d694606fdb6b5a35a2878914c84610c1310a04d,closed,true,3,5
EnvEdit,pinarruiz,https://github.com/pinarruiz/EnvEdit/pull/135,Bump eslint-config-next from 13.5.6 to 14.0.0,135,dependabot/npm_and_yarn/eslint-config-next-14.0.0,a95c20eaff84cdff01c8a6d1e98c525c6749592f,closed,true,7,5
ckomop0x.me.site.v2,ckomop0x,https://github.com/ckomop0x/ckomop0x.me.site.v2/pull/331,Bump @storybook/react from 6.5.16 to 7.0.2,331,dependabot/npm_and_yarn/storybook/react-7.0.2,3e0399470850a8d63b401bdec7a3094c6d5a5185,closed,true,2,5
saml20,boxyhq,https://github.com/boxyhq/saml20/pull/456,Bump xml-crypto from 4.1.0 to 5.0.0,456,dependabot/npm_and_yarn/xml-crypto-5.0.0,480e32d70a90e59cc1e94088545c3cfe0f51b657,closed,true,3,5
dependency-review-action,actions,https://github.com/actions/dependency-review-action/pull/606,Bump @actions/github from 5.1.1 to 6.0.0,606,dependabot/npm_and_yarn/actions/github-6.0.0,3e8322e4bbb2fba995d6fbe261cc336d7da06b28,closed,true,3,5
mymove,transcom,https://github.com/transcom/mymove/pull/10741,Bump @faker-js/faker from 7.6.0 to 8.0.1,10741,dependabot/npm_and_yarn/faker-js/faker-8.0.1,46284d907d54f8170f434789ff15aec90282ea02,closed,true,2,5
frontend,home-assistant,https://github.com/home-assistant/frontend/pull/15367,Bump tsparticles from 1.34.0 to 2.8.0,15367,dependabot/npm_and_yarn/tsparticles-2.8.0,791fd102c6596c813109c52911d6f142996f91ab,closed,true,3,5
firstrunwizard,nextcloud,https://github.com/nextcloud/firstrunwizard/pull/813,Bump @nextcloud/l10n from 1.6.0 to 2.0.1,813,dependabot/npm_and_yarn/nextcloud/l10n-2.0.1,c75ffd695e95ff593d640d7f8a2f9346c6b9881c,closed,true,2,5
iyu-website-next,neripark,https://github.com/neripark/iyu-website-next/pull/135,Bump typescript from 4.9.5 to 5.0.4,135,dependabot/npm_and_yarn/typescript-5.0.4,16f8b3de88adf66d7a63709cb7d944ac94136826,closed,true,2,5
oasis-sdk,oasisprotocol,https://github.com/oasisprotocol/oasis-sdk/pull/1319,client/ts-web: bump typescript from 4.8.4 to 5.0.4 in /client-sdk/ts-web,1319,dependabot/npm_and_yarn/client-sdk/ts-web/typescript-5.0.4,f943f7d273c8669e638d5249158364b73649874a,closed,true,2,5
synclounge,synclounge,https://github.com/synclounge/synclounge/pull/1450,build(deps-dev): bump shaka-player from 3.3.1 to 4.4.2,1450,dependabot/npm_and_yarn/shaka-player-4.4.2,6c25ad3f39096e9fc244fa96b2407bd09c1b6c3f,closed,true,2,5
comvent,rytswd,https://github.com/rytswd/comvent/pull/753,Bump prettier from 2.8.8 to 3.0.0,753,dependabot/npm_and_yarn/prettier-3.0.0,6f329041abbbfe79b5523ce254aefeaa110eade2,closed,true,2,5
rdme,readmeio,https://github.com/readmeio/rdme/pull/938,chore(deps-dev): bump msw from 1.3.2 to 2.0.2,938,dependabot/npm_and_yarn/msw-2.0.2,b159da1138658fecc9010e34d7769b3b6220afc8,closed,true,6,5
design-system,citizensadvice,https://github.com/citizensadvice/design-system/pull/2973,chore(deps-dev): bump @testing-library/jest-dom from 5.17.0 to 6.1.3,2973,dependabot/npm_and_yarn/testing-library/jest-dom-6.1.3,f6cbe4df4c937c6356db1192fda1927e68704941,closed,true,2,5
js-libp2p-pubsub-peer-discovery,libp2p,https://github.com/libp2p/js-libp2p-pubsub-peer-discovery/pull/72,deps: bump protons-runtime from 4.0.2 to 5.0.0,72,dependabot/npm_and_yarn/protons-runtime-5.0.0,31ce2224a6d060517f1b6ce7677a625af6b5eb78,closed,true,7,5
office-hours-queue,pennlabs,https://github.com/pennlabs/office-hours-queue/pull/194,Bump next from 11.1.2 to 12.1.0 in /frontend,194,dependabot/npm_and_yarn/frontend/next-12.1.0,a066082993888541750485a977555a5793fa2007,closed,true,3,5
dependency-cruiser-report-action,MH4GF,https://github.com/MH4GF/dependency-cruiser-report-action/pull/282,chore(deps): bump @actions/github from 5.1.1 to 6.0.0,282,dependabot/npm_and_yarn/actions/github-6.0.0,ea1a1c92fce9d6870893cb93123d2465c7a1455b,closed,true,2,5
d4ad,newjersey,https://github.com/newjersey/d4ad/pull/1088,chore(deps): bump typescript from 4.9.5 to 5.1.3 in /frontend,1088,dependabot/npm_and_yarn/frontend/typescript-5.1.3,5cee65af951af834114b54bd6e31ad0a8af37cbf,closed,true,5,5
bindl,felipecrs,https://github.com/felipecrs/bindl/pull/379,build(deps-dev): bump prettier from 2.8.8 to 3.0.0,379,dependabot/npm_and_yarn/prettier-3.0.0,be789e8aaa212b99b4d162ca260cd904dd33474c,closed,true,2,5
milford-menu,sonikblue,https://github.com/sonikblue/milford-menu/pull/58,Bump typescript from 4.9.5 to 5.1.3,58,dependabot/npm_and_yarn/typescript-5.1.3,7df045ccdc5c98bc6ce509f0f01cd82534da3e40,closed,true,4,5
eslint-suggestion-action,CatChen,https://github.com/CatChen/eslint-suggestion-action/pull/647,Bump glob from 9.3.0 to 10.2.3,647,dependabot/npm_and_yarn/glob-10.2.3,3f76c7be2721b50cef2199097eec5327b6d807dd,closed,true,2,5
ioBroker.tinyMQTTbroker,HGlab01,https://github.com/HGlab01/ioBroker.tinyMQTTbroker/pull/5,Bump typescript from 4.6.4 to 5.1.3,5,dependabot/npm_and_yarn/typescript-5.1.3,23c0dc8ebe5325cb9400e28afe40dc46da57bdcd,closed,true,2,5
styled-off-canvas,marco-streng,https://github.com/marco-streng/styled-off-canvas/pull/1030,Bump styled-components from 5.3.6 to 6.0.7,1030,dependabot/npm_and_yarn/styled-components-6.0.7,2314cd9e0c54059fec6c7a123bd3a9726e869df7,closed,true,2,5
neurostore,neurostuff,https://github.com/neurostuff/neurostore/pull/396,chore(deps-dev): bump jsonwebtoken from 8.5.1 to 9.0.0 in /compose/neurosynth-frontend,396,dependabot/npm_and_yarn/compose/neurosynth-frontend/jsonwebtoken-9.0.0,cbdd1d17fae711f9f87af9c6ef5b1990dc561e48,closed,true,5,5
lexi,Rebilly,https://github.com/Rebilly/lexi/pull/119,chore(deps): bump @actions/github from 5.1.1 to 6.0.0,119,dependabot/npm_and_yarn/actions/github-6.0.0,83d451881003946e3569ede6ab41aceeb1f041d7,closed,true,4,5
worlds-content-server,decentraland,https://github.com/decentraland/worlds-content-server/pull/122,chore: bump @well-known-components/metrics from 1.1.3 to 2.0.1,122,dependabot/npm_and_yarn/well-known-components/metrics-2.0.1,3d9c55fdb2ac38216f3827a0cdb2ee33af6337dd,closed,true,4,5
jira-issue,elisa-actions,https://github.com/elisa-actions/jira-issue/pull/55,fix(deps): bump js-yaml from 3.14.1 to 4.1.0,55,dependabot/npm_and_yarn/js-yaml-4.1.0,954daf96698e510b3e0abfb08095845d9f8a76a5,closed,true,4,5
react-polyglot-hooks,pmmmwh,https://github.com/pmmmwh/react-polyglot-hooks/pull/1359,chore(deps-dev): bump prettier from 2.8.8 to 3.0.3,1359,dependabot/npm_and_yarn/prettier-3.0.3,edd85522f3495b262377a77bea79e0dd7d6eef4b,closed,true,4,5
js-libp2p,libp2p,https://github.com/libp2p/js-libp2p/pull/1746,deps(dev): bump @chainsafe/libp2p-noise from 11.0.4 to 12.0.0,1746,dependabot/npm_and_yarn/chainsafe/libp2p-noise-12.0.0,08d4c261291585ca2973c3594f36aef479461fc4,closed,true,3,5
draft-release,lucacome,https://github.com/lucacome/draft-release/pull/206,Bump @actions/github from 5.1.1 to 6.0.0,206,dependabot/npm_and_yarn/actions/github-6.0.0,6cbfbe2fcd813013addb4eead72bf55d25185a5d,closed,true,2,5
env-destroy-action,techvelocity,https://github.com/techvelocity/env-destroy-action/pull/113,build(deps): Bump @octokit/action from 4.0.4 to 5.0.2,113,dependabot/npm_and_yarn/octokit/action-5.0.2,7b67d31531581d0d2308e9b460f2bbd36ac32897,closed,true,2,5
it-goodbye,alanshaw,https://github.com/alanshaw/it-goodbye/pull/77,deps: bump it-stream-types from 1.0.5 to 2.0.1,77,dependabot/npm_and_yarn/it-stream-types-2.0.1,0ebbb8f45b25a52a75a16dadc67e95d8fb88784d,closed,true,3,5
telegram-api,joinzien,https://github.com/joinzien/telegram-api/pull/62,Bump prettier from 2.8.8 to 3.0.0,62,dependabot/npm_and_yarn/prettier-3.0.0,927cf1cb16d84febdf590620be9557ad62942485,closed,true,3,5
spotify-url-info,microlinkhq,https://github.com/microlinkhq/spotify-url-info/pull/121,build(deps): bump spotify-uri from 3.0.4 to 4.0.0,121,dependabot/npm_and_yarn/spotify-uri-4.0.0,ff446f78674946bda08266b321e046a63b6766b4,closed,true,3,5
SimpleQueue,fb55,https://github.com/fb55/SimpleQueue/pull/84,Bump prettier from 2.8.8 to 3.0.1,84,dependabot/npm_and_yarn/prettier-3.0.1,b9410ff5830ceef05b9b297543575fedf9d76208,closed,true,2,5
package-json-validator,ExpediaGroup,https://github.com/ExpediaGroup/package-json-validator/pull/215,build(deps): bump @actions/github from 5.1.1 to 6.0.0,215,dependabot/npm_and_yarn/actions/github-6.0.0,4913b0952f1c4330347899190e8fbcc396ad8c47,closed,true,3,5
models,ably-labs,https://github.com/ably-labs/models/pull/105,build(deps-dev): bump prettier from 2.8.3 to 3.1.0,105,dependabot/npm_and_yarn/prettier-3.1.0,d8a4e307779b71bc88223078507c32ca2ea78db2,closed,true,2,5
monitorfish,MTES-MCT,https://github.com/MTES-MCT/monitorfish/pull/2738,Bump fuse.js from 6.6.2 to 7.0.0 in /frontend,2738,dependabot/npm_and_yarn/frontend/fuse.js-7.0.0,b62bd6f54481a18d7723bea807afa82ed1369c15,closed,true,3,5
validator,issue-ops,https://github.com/issue-ops/validator/pull/22,Bump @actions/github from 5.1.1 to 6.0.0,22,dependabot/npm_and_yarn/actions/github-6.0.0,bab6214df34b75d483e254bd70760070d4454e81,closed,true,3,5
unified-webnovel,RShirohara,https://github.com/RShirohara/unified-webnovel/pull/120,build(deps): bump unified from 10.1.2 to 11.0.2,120,dependabot/npm_and_yarn/unified-11.0.2,c1bdee6fdb63f1a8ec311c4d08230fbfdfe4b72a,closed,true,2,5
videojs-scene7,amclin,https://github.com/amclin/videojs-scene7/pull/1032,refactor(deps-dev): bump rollup from 2.79.1 to 3.15.0,1032,dependabot/npm_and_yarn/rollup-3.15.0,e7643ca50e100056e0ba2f89410711580509f54d,closed,true,2,5
rad.io,2colours,https://github.com/2colours/rad.io/pull/252,Bump popyt from 5.0.0 to 6.1.1,252,dependabot/npm_and_yarn/popyt-6.1.1,72d24c49f59de46c65632f6a1f3ba46678b716ad,closed,true,5,5
serverless-webpack,serverless-heaven,https://github.com/serverless-heaven/serverless-webpack/pull/1529,chore(deps-dev): bump prettier from 2.8.7 to 3.0.0,1529,dependabot/npm_and_yarn/prettier-3.0.0,85a3de5da3b6d7ba05b94417ef454832e418f081,closed,true,2,5
qiita-articles,ohakutsu,https://github.com/ohakutsu/qiita-articles/pull/11,Bump prettier from 2.8.8 to 3.0.1,11,dependabot/npm_and_yarn/prettier-3.0.1,d03146c484b4afa56116746fc0ceacd5e56dbb23,closed,true,2,5
dossierhq,dossierhq,https://github.com/dossierhq/dossierhq/pull/771,chore(deps-dev): Bump tsx from 3.14.0 to 4.0.0 in /tools/all-dependencies,771,dependabot/npm_and_yarn/tools/all-dependencies/tsx-4.0.0,604e388009f3f56d9f104712ca60e418daad31dd,closed,true,3,5
dossierhq,dossierhq,https://github.com/dossierhq/dossierhq/pull/636,chore(deps): Bump @faker-js/faker from 7.6.0 to 8.0.0 in /tools/all-dependencies,636,dependabot/npm_and_yarn/tools/all-dependencies/faker-js/faker-8.0.0,6c05bb15a540f36d3a2cc1a3a79e623949110bf0,closed,true,3,5
vscode-inmanta,inmanta,https://github.com/inmanta/vscode-inmanta/pull/986,Build(deps-dev): bump glob from 8.1.0 to 9.0.1,986,dependabot/npm_and_yarn/glob-9.0.1,b4ba3146cc45a7eef56846f0d6bbe9fd58c3f3bd,closed,true,22,5
nodes,nodepen,https://github.com/nodepen/nodes/pull/257,Bump immer from 9.0.21 to 10.0.2,257,dependabot/npm_and_yarn/immer-10.0.2,6f88071b1b163b816c36cfdc9572dbab4204f9de,closed,true,3,5
chromium-dashboard,GoogleChrome,https://github.com/GoogleChrome/chromium-dashboard/pull/3466,npm: bump lit-analyzer from 1.2.1 to 2.0.1,3466,dependabot/npm_and_yarn/lit-analyzer-2.0.1,2892fab7151bf7b35db08b74aebf992b4f86099a,closed,true,2,5
future-flood-forecasting-web-portal-importer,DEFRA,https://github.com/DEFRA/future-flood-forecasting-web-portal-importer/pull/300,Bump mssql from 8.1.0 to 9.0.1,300,dependabot/npm_and_yarn/mssql-9.0.1,6d62663bfc338a428ea159b121251236304decdc,closed,true,7,5
postmag-nc,patrick1990,https://github.com/patrick1990/postmag-nc/pull/320,Bump @nextcloud/dialogs from 3.2.0 to 4.0.1,320,dependabot/npm_and_yarn/dev/nextcloud/dialogs-4.0.1,228d8130cb3cbe64020ac673f4864e37f959e5a2,closed,true,2,5
set-assignee-reviewer-when-ready,ChrisCarini,https://github.com/ChrisCarini/set-assignee-reviewer-when-ready/pull/15,Bump @actions/github from 5.1.1 to 6.0.0,15,dependabot/npm_and_yarn/actions/github-6.0.0,a0553d652097b58e08c4aa57a2bc9788e28c5d12,closed,true,2,5
fusion-web-components,equinor,https://github.com/equinor/fusion-web-components/pull/956,chore(deps-dev): bump rollup from 3.29.2 to 4.1.4,956,dependabot/npm_and_yarn/rollup-4.1.4,a77449ca6f1184cd139c7105e2f213d98e35ae7a,closed,true,2,5
nestjs-components,algoan,https://github.com/algoan/nestjs-components/pull/744,chore(deps-dev): bump lerna from 6.6.2 to 7.1.0,744,dependabot/npm_and_yarn/lerna-7.1.0,6467784e07bd064f398d7be390c3e8e7e3494f6d,closed,true,2,5
homebridge-ble-thermobeacon,lstrojny,https://github.com/lstrojny/homebridge-ble-thermobeacon/pull/343,Bump prettier from 2.8.8 to 3.1.0,343,dependabot/npm_and_yarn/prettier-3.1.0,f51223f6dac65db9c5155608c5b9eade8091f2f6,closed,true,3,6
managed-care-review,CMSgov,https://github.com/CMSgov/managed-care-review/pull/1557,Bump @testing-library/react from 13.4.0 to 14.0.0,1557,dependabot/npm_and_yarn/testing-library/react-14.0.0,bb3694380620c92113c71425b761ed76b6882c3c,closed,true,4,6
FeathersJS-Boilerplate,bervProject,https://github.com/bervProject/FeathersJS-Boilerplate/pull/772,build(deps-dev): Bump prettier from 2.8.8 to 3.0.0,772,dependabot/npm_and_yarn/prettier-3.0.0,324f39472f8f621e88d13c603616eda5ded07960,closed,true,3,6
process-dotnet-test-results,im-open,https://github.com/im-open/process-dotnet-test-results/pull/31,Bump fast-xml-parser from 3.21.1 to 4.2.5,31,dependabot/npm_and_yarn/fast-xml-parser-4.2.5,314d9fb53c37f69513dd0f7b1b65b80baaca13ee,closed,true,3,6
oidc-client,AxaFrance,https://github.com/AxaFrance/oidc-client/pull/1222,build(npm): bump @testing-library/react from 13.3.0 to 14.1.2,1222,dependabot/npm_and_yarn/testing-library/react-14.1.2,399d09a9500f153ea926dcbd978576ff2360a3f7,closed,true,3,6
tldts,remusao,https://github.com/remusao/tldts/pull/1817,Bump rollup from 3.29.1 to 4.1.0,1817,dependabot/npm_and_yarn/rollup-4.1.0,815e59864d1aeb1582a0778fdd4b39edf7ad38dc,closed,true,2,6
kio.dev,kiosion,https://github.com/kiosion/kio.dev/pull/608,chore(deps): bump @sanity/code-input from 3.0.1 to 4.0.0 in /sanity-cms,608,dependabot/npm_and_yarn/sanity-cms/sanity/code-input-4.0.0,e4c43c576bb37fafdc015450ce4e6654a5347f1b,closed,true,2,6
msw-inspector,toomuchdesign,https://github.com/toomuchdesign/msw-inspector/pull/33,chore(deps-dev): bump prettier from 2.8.8 to 3.0.0,33,dependabot/npm_and_yarn/prettier-3.0.0,83aebe174b28ecca6a69c604907accb4da38344c,closed,true,2,6
react-dom-core,remarkablemark,https://github.com/remarkablemark/react-dom-core/pull/47,build(deps-dev): bump prettier from 2.3.2 to 3.0.3,47,dependabot/npm_and_yarn/prettier-3.0.3,bf04ed52d6d266c38f0fbcf16b35a56dffea1b0d,closed,true,4,6
koe-ohje,digabi,https://github.com/digabi/koe-ohje/pull/685,Bump prettier from 2.8.8 to 3.0.0,685,dependabot/npm_and_yarn/prettier-3.0.0,28a38e794bf4020bfaa54782d9f621a0217f7bcb,closed,true,2,6
saml20,boxyhq,https://github.com/boxyhq/saml20/pull/331,Bump xml-crypto from 3.2.0 to 4.0.1,331,dependabot/npm_and_yarn/xml-crypto-4.0.1,bcd48bb3b7807b0ecd6d4c3255d36009d93072b0,closed,true,10,6
website2pdf,jgazeau,https://github.com/jgazeau/website2pdf/pull/73,chore:(deps): bump tslog from 3.3.4 to 4.7.1,73,dependabot/npm_and_yarn/tslog-4.7.1,c48d4a75439da44097008478e6bb3ac138bc3273,closed,true,2,6
sails-mongo-0.12,ShubhankarS,https://github.com/ShubhankarS/sails-mongo-0.12/pull/5,Bump mongodb from 2.2.33 to 3.7.4 and async from 2.0.1 to 2.6.4,5,dependabot/npm_and_yarn/mongodb-3.1.13,9578173da469efccb8c4e933c3f7d3d04b506806,closed,true,11,6
cms,owenbendavies,https://github.com/owenbendavies/cms/pull/8929,Bump prettier from 2.8.8 to 3.0.3,8929,dependabot/npm_and_yarn/prettier-3.0.3,29bc9497bdf8b1a4b868a026edc463dec73610a7,closed,true,3,6
viewer,nextcloud,https://github.com/nextcloud/viewer/pull/1551,Chore(deps): Bump @nextcloud/dialogs from 3.2.0 to 4.0.1,1551,dependabot/npm_and_yarn/nextcloud/dialogs-4.0.1,cc71ecd3622097a0d22aa81822a69862a0285b8b,closed,true,2,6
evoke-sdk,Evoke-Platform,https://github.com/Evoke-Platform/evoke-sdk/pull/190,chore: bump prettier from 2.8.8 to 3.0.3,190,dependabot/npm_and_yarn/prettier-3.0.3,877067d2912c3aa6d084c350d873ac1c75f9baee,closed,true,3,6
simple-image-watermarking-web,bervProject,https://github.com/bervProject/simple-image-watermarking-web/pull/459,Bump prettier from 2.8.8 to 3.0.1,459,dependabot/npm_and_yarn/prettier-3.0.1,a08c147b9e8f68ec102936945daa494b875e8f31,closed,true,3,6
agora-rtc-react,AgoraIO-Extensions,https://github.com/AgoraIO-Extensions/agora-rtc-react/pull/138,chore(deps-dev): bump @testing-library/jest-dom from 5.17.0 to 6.0.0,138,dependabot/npm_and_yarn/testing-library/jest-dom-6.0.0,26e780226ba633a21dac98cca427d4ec84d343d9,closed,true,2,6
spectrum-web-components,adobe,https://github.com/adobe/spectrum-web-components/pull/3575,chore: bump @spectrum-css/checkbox from 6.1.10 to 7.0.6,3575,dependabot/npm_and_yarn/spectrum-css/checkbox-7.0.6,bf4a989690567f9320473e15aa60f45fed0c8235,closed,true,2,6
nextcloud-certificate24,strukturag,https://github.com/strukturag/nextcloud-certificate24/pull/272,Bump @nextcloud/dialogs from 4.2.2 to 5.0.3,272,dependabot/npm_and_yarn/nextcloud/dialogs-5.0.3,3360991c0d2232728b997886d8baffcc9191550f,closed,true,2,6
ember-cli-addon-docs,ember-learn,https://github.com/ember-learn/ember-cli-addon-docs/pull/1402,Bump ember-template-lint from 4.18.2 to 5.7.2,1402,dependabot/npm_and_yarn/ember-template-lint-5.7.2,445da1aed32daa6a8893802ce28d16ff6076039f,closed,true,7,6
frontend-gelinkt-notuleren,lblod,https://github.com/lblod/frontend-gelinkt-notuleren/pull/480,build(deps-dev): bump ember-template-lint from 4.18.2 to 5.10.1,480,dependabot/npm_and_yarn/ember-template-lint-5.10.1,cac9b6cb5293ecd867a6656f34d9abdc98f887ed,closed,true,4,6
ansible-hub-ui,ansible,https://github.com/ansible/ansible-hub-ui/pull/4100,[stable-4.7] Bump prettier from 2.8.8 to 3.0.1,4100,dependabot/npm_and_yarn/stable-4.7/prettier-3.0.1,c7d476818e7dfd4ccec822e7707abb15434e3c1d,closed,true,2,6
griffel,microsoft,https://github.com/microsoft/griffel/pull/473,chore(deps-dev): bump next from 12.2.4 to 13.5.1,473,dependabot/npm_and_yarn/next-13.5.1,795246bca544bb3085a4488e93bcc9b2f3339a84,closed,true,4,6
whalebird-desktop,h3poteto,https://github.com/h3poteto/whalebird-desktop/pull/4331,build(deps): bump megalodon from 5.4.4 to 6.0.1,4331,dependabot/npm_and_yarn/megalodon-6.0.1,139010efb021352d36e5b5fd4d0f84af3be2b60f,closed,true,2,6
fantasynotify,lentz,https://github.com/lentz/fantasynotify/pull/616,Bump prettier from 2.8.8 to 3.0.0,616,dependabot/npm_and_yarn/prettier-3.0.0,90d0f70ccaedb4ecb3fed78ae1dc4c7826b2996e,closed,true,2,6
note-page,y-yagi,https://github.com/y-yagi/note-page/pull/456,Bump prettier from 2.8.8 to 3.0.3,456,dependabot/npm_and_yarn/prettier-3.0.3,5e1173161de8ffebae4d7ac973ed031d88f4b3ba,closed,true,2,6
laboperator-workflow-schema,labforward,https://github.com/labforward/laboperator-workflow-schema/pull/193,Bump license-checker-rseidelsohn from 3.2.1 to 4.0.0,193,dependabot/npm_and_yarn/license-checker-rseidelsohn-4.0.0,542a6fdfeb1eafebafa98cca7060b6743ee43efe,closed,true,2,6
PrairieLearn,PrairieLearn,https://github.com/PrairieLearn/PrairieLearn/pull/6873,chore(deps): Bump ajv from 7.2.4 to 8.12.0,6873,dependabot/npm_and_yarn/ajv-8.12.0,8fca9ce7cc8b375b74602e917ed1c790b56d469f,closed,true,3,6
home-assistant-js-websocket,home-assistant,https://github.com/home-assistant/home-assistant-js-websocket/pull/415,Bump typescript from 4.9.5 to 5.2.2,415,dependabot/npm_and_yarn/typescript-5.2.2,c63612cbbe3e401ef9828440c233c5df3c53ab53,closed,true,3,6
