name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
generator-basic-page,chekit,https://github.com/chekit/generator-basic-page/pull/19,Bump babelify from 7.3.0 to 8.0.0,19,dependabot/npm_and_yarn/babelify-8.0.0,fa09e1b844d3ea4a8cc1a1dc2b2b2e01250408ae,closed,true,6,3
books-manager,Gomasy,https://github.com/Gomasy/books-manager/pull/355,Bump clean-webpack-plugin from 2.0.2 to 3.0.0,355,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,933f376e76b40ce2d2f6be2c575dbe4ba0a7ccd4,closed,true,2,3
decryption-loader,Ansimorph,https://github.com/Ansimorph/decryption-loader/pull/14,Bump raw-loader from 1.0.0 to 2.0.0,14,dependabot/npm_and_yarn/raw-loader-2.0.0,a77ee777244eb92ad5bec87c87e80bee727cc065,closed,true,2,3
cdav-library,nextcloud,https://github.com/nextcloud/cdav-library/pull/175,Bump eslint from 5.16.0 to 6.1.0,175,dependabot/npm_and_yarn/eslint-6.1.0,d8c93686357bb5b5ad34926a05b367906011ac7d,closed,true,2,6
gatsby-starter,ripoul,https://github.com/ripoul/gatsby-starter/pull/39,Bump eslint from 5.16.0 to 6.2.2,39,dependabot/npm_and_yarn/eslint-6.2.2,49a320c7dbd40547068fa902ec58f4639033fbc3,closed,true,2,4
Shopify-Dashboard,davidbudnick,https://github.com/davidbudnick/Shopify-Dashboard/pull/2,Bump sequelize from 4.42.1 to 5.15.1 in /api,2,dependabot/npm_and_yarn/api/sequelize-5.15.1,f35f152db60d391684e07a8ef8d8a60bd71e79cc,closed,true,2,3
rollup-plugin-spl,125m125,https://github.com/125m125/rollup-plugin-spl/pull/172,Bump eslint from 5.16.0 to 6.4.0,172,dependabot/npm_and_yarn/eslint-6.4.0,399c0a04f1411de63514517641e9f99905dd54b3,closed,true,2,3
cadet-frontend,source-academy,https://github.com/source-academy/cadet-frontend/pull/439,Bump @blueprintjs/icons from 2.2.1 to 3.6.0,439,dependabot/npm_and_yarn/@blueprintjs/icons-3.6.0,7e68f5dab0832da11033e214fad8111d91b7edf0,closed,true,4,3
fusion-studio-extension,evolvedbinary,https://github.com/evolvedbinary/fusion-studio-extension/pull/90,Update lerna requirement from 2.4.0 to 3.14.1,90,dependabot/npm_and_yarn/lerna-3.14.1,bc570f0cefc5558a7ed7a263a8d540628c1b95f9,closed,true,2,15
react-webpack-boilerplate,kobakazu0429,https://github.com/kobakazu0429/react-webpack-boilerplate/pull/10,Bump clean-webpack-plugin from 2.0.2 to 3.0.0,10,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,ad701998841927ce885bbfc2b00349b741f09d56,closed,true,2,4
streetmix,streetmix,https://github.com/streetmix/streetmix/pull/1472,chore(deps-dev): bump eslint-config-standard from 12.0.0 to 13.0.1,1472,dependabot/npm_and_yarn/eslint-config-standard-13.0.1,bc1a149202f922951f04ddf677be1fb52ad4acab,closed,true,3,73
psd2-developer,evryfs,https://github.com/evryfs/psd2-developer/pull/14,Bump rotating-file-stream from 1.4.6 to 2.0.0,14,dependabot/npm_and_yarn/rotating-file-stream-2.0.0,1ea4e6545d93ac619a8bbb4d04acc0de354d50ff,closed,true,2,3
TalentCloud,GCTC-NTGC,https://github.com/GCTC-NTGC/TalentCloud/pull/1912,Bump sweetalert2 from 8.18.6 to 9.0.2,1912,dependabot/npm_and_yarn/dev/sweetalert2-9.0.2,75a927e77620a605f1d187fc44d718998dea5668,closed,true,2,8
react-google-maps,arcadian-group,https://github.com/arcadian-group/react-google-maps/pull/58,chore(deps-dev): bump react-icons from 2.2.7 to 3.7.0,58,dependabot/npm_and_yarn/react-icons-3.7.0,619e5b197082531ead6a0fe64bc3469c405dd9a0,closed,true,2,6
webpack-starter,wbkd,https://github.com/wbkd/webpack-starter/pull/78,chore(deps-dev): bump clean-webpack-plugin from 2.0.2 to 3.0.0,78,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,ec556ac98661f05db52322a96333d79cd9baf0d8,closed,true,2,3
minze,shubhamxy,https://github.com/shubhamxy/minze/pull/23,Bump @types/react-navigation from 2.13.5 to 3.0.8,23,dependabot/npm_and_yarn/staging/types/react-navigation-3.0.8,9295864063aed53ba85e54a238e95ac8d4659f6e,closed,true,25,100
wire-webapp,wireapp,https://github.com/wireapp/wire-webapp/pull/7465,chore(deps): bump @wireapp/core from 12.17.63 to 13.3.9,7465,dependabot/npm_and_yarn/wireapp/core-13.3.9,2d7edd3719b84dcb6e5c25f41e6c7b47b6dd70e0,closed,true,2,4
portfolio,Gomasy,https://github.com/Gomasy/portfolio/pull/95,⬆️ Bump clean-webpack-plugin from 2.0.2 to 3.0.0,95,dependabot/npm_and_yarn/clean-webpack-plugin-3.0.0,c6458c12920eec0dbffa879cd342cf256feecc61,closed,true,2,3
testing,ioBroker,https://github.com/ioBroker/testing/pull/197,Bump @types/node from 12.12.21 to 13.1.6,197,dependabot/npm_and_yarn/types/node-13.1.6,6577844d4432de357a7c4899b21d551b313db13f,closed,true,2,4
website,elementary,https://github.com/elementary/website/pull/2224,Bump eslint from 3.19.0 to 4.18.2,2224,dependabot/npm_and_yarn/eslint-4.18.2,2d6cf6b4b20aeb192a309589252c9c9ed6d58bdf,closed,true,2,7
Peperomia,wheatandcat,https://github.com/wheatandcat/Peperomia/pull/171,Bump @typescript-eslint/eslint-plugin-tslint from 1.13.0 to 2.3.3 in /PeperomiaNative,171,dependabot/npm_and_yarn/PeperomiaNative/master/typescript-eslint/eslint-plugin-tslint-2.3.3,2332627a3ccffc7b03971efcd6091ba024d5515e,closed,true,8,32
routo,exeto,https://github.com/exeto/routo/pull/156,Bump path-to-regexp from 5.0.0 to 6.1.0,156,dependabot/npm_and_yarn/path-to-regexp-6.1.0,c65cd2ba5b72428bcdc3905233aea3cf6605c80f,closed,true,2,3
repo-remover,moollaza,https://github.com/moollaza/repo-remover/pull/53,Bump date-fns from 1.30.1 to 2.8.1,53,dependabot/npm_and_yarn/date-fns-2.8.1,7564ba65f54922af9430e3f80b0857c0e7971ff3,closed,true,3,3
kauri,sean0x42,https://github.com/sean0x42/kauri/pull/17,Bump electron from 4.2.0 to 5.0.1 in /client,17,dependabot/npm_and_yarn/client/develop/electron-5.0.1,c751ff5f9cec8b505511e94b2b12e02feb9cb7be,closed,true,2,3
andrewjtorr.es,ajtorres9,https://github.com/ajtorres9/andrewjtorr.es/pull/83,chore(deps-dev): bump eslint-config-standard-react from 8.0.0 to 9.0.0,83,dependabot/npm_and_yarn/eslint-config-standard-react-9.0.0,63f078d7465f8a8dec517a9ea95a9b718d850add,closed,true,2,4
electron-forge,electron-userland,https://github.com/electron-userland/electron-forge/pull/1087,chore(deps): bump commander from 2.20.0 to 3.0.0,1087,dependabot/npm_and_yarn/commander-3.0.0,e41ab8df915da797de860e62baf0d3244b02e01a,closed,true,2,3
frontend,nobt-io,https://github.com/nobt-io/frontend/pull/204,Bump react-redux from 5.0.7 to 6.0.1,204,dependabot/npm_and_yarn/react-redux-6.0.1,1dbff2efb17c254a3184602dc2cceed714942f34,closed,true,2,5
NyaaFastDL,M0NsTeRRR,https://github.com/M0NsTeRRR/NyaaFastDL/pull/2,Bump core-js from 2.6.9 to 3.1.4,2,dependabot/npm_and_yarn/core-js-3.1.4,c37e8a73210bd98e4199eb20c935bdc5fde057b6,closed,true,2,3
ember-launch-darkly,ember-launch-darkly,https://github.com/ember-launch-darkly/ember-launch-darkly/pull/69,Bump eslint-plugin-ember from 6.10.0 to 7.0.0,69,dependabot/npm_and_yarn/master/eslint-plugin-ember-7.0.0,94548a820e7d1cb450368d464df8e0baabf1e89b,closed,true,2,3
opennms-helm,OpenNMS,https://github.com/OpenNMS/opennms-helm/pull/185,build(deps-dev): bump sass-loader from 7.3.1 to 8.0.0,185,dependabot/npm_and_yarn/sass-loader-8.0.0,1def828f272cdbd2d2d5cd9e5f2b0c1991a7ef2c,closed,true,2,3
cube-ui,didi,https://github.com/didi/cube-ui/pull/620,build(deps-dev): bump eslint from 3.19.0 to 4.18.2,620,dependabot/npm_and_yarn/eslint-4.18.2,60b761a60d3d3d590f0ada15ee6547ee72b86ce4,closed,true,1166,779
jszip-cli,ffflorian,https://github.com/ffflorian/jszip-cli/pull/280,chore(deps): bump cosmiconfig from 5.2.1 to 6.0.0,280,dependabot/npm_and_yarn/cosmiconfig-6.0.0,f8824746b3c74ac29ed5dbeb117d5dfd85c17a3e,closed,true,2,3
talk-avatar,plusone-masaki,https://github.com/plusone-masaki/talk-avatar/pull/9,Bump webpack-bundle-analyzer from 2.13.1 to 3.3.2,9,dependabot/npm_and_yarn/webpack-bundle-analyzer-3.3.2,f8181c4cde811e8dfe1d883f0b3945b33f426b63,closed,true,5,3
http-status-i18n,Kimi-Gao,https://github.com/Kimi-Gao/http-status-i18n/pull/1,build(dev-deps): bump ava from 1.4.1 to 2.4.0,1,dependabot/npm_and_yarn/ava-2.4.0,e04298656344db8b1ce89385a0ef4900d0ce0a6f,closed,true,3,3
ttt-react,ricglz0201,https://github.com/ricglz0201/ttt-react/pull/107,Bump firebase from 5.8.4 to 6.2.4,107,dependabot/npm_and_yarn/dev/firebase-6.2.4,1ed6fc6ab9afd9b010e65bbb4960573f34d18e3d,closed,true,2,3
asocial,fyvfyv,https://github.com/fyvfyv/asocial/pull/22,Bump eslint-config-standard from 12.0.0 to 13.0.0,22,dependabot/npm_and_yarn/eslint-config-standard-13.0.0,ff4db908a554744fc49e120ffae113f4294676ae,closed,true,2,4
angular-monorepo,alexander-lloyd,https://github.com/alexander-lloyd/angular-monorepo/pull/109,build(deps-dev): bump @angular/cli from 7.3.9 to 8.0.1,109,dependabot/npm_and_yarn/@angular/cli-8.0.1,7fc5ad1e46136262bb7e770a6e69ab5b8ba7a752,closed,true,9,7
vuetify-algolia-places,Kocal,https://github.com/Kocal/vuetify-algolia-places/pull/265,build(deps-dev): bump eslint-config-airbnb-base from 13.2.0 to 14.0.0,265,dependabot/npm_and_yarn/eslint-config-airbnb-base-14.0.0,165af8a8552b0787769da16836081249efe35c88,closed,true,3,3
work-logger,tri-star,https://github.com/tri-star/work-logger/pull/271,Bump @nuxtjs/eslint-config from 1.1.2 to 2.0.0,271,dependabot/npm_and_yarn/nuxtjs/eslint-config-2.0.0,ade1fc74388ffc941f9918be36c6ead5e82a5f1f,closed,true,2,4
ui5-cli,SAP,https://github.com/SAP/ui5-cli/pull/260,Bump open from 6.4.0 to 7.0.0,260,dependabot/npm_and_yarn/open-7.0.0,85442232f216ad08324df0238072da0cd4c634f7,closed,true,2,3
yoroi-frontend,Emurgo,https://github.com/Emurgo/yoroi-frontend/pull/1039,Bump babel-plugin-react-intl from 4.1.20 to 5.1.0,1039,dependabot/npm_and_yarn/babel-plugin-react-intl-5.1.0,71ae6e9913f3d4997185f9fb6261bdfbe8100fce,closed,true,4,5
justwatch-monitor,miki79,https://github.com/miki79/justwatch-monitor/pull/18,Bump eslint-config-airbnb-base from 12.1.0 to 13.1.0,18,dependabot/npm_and_yarn/eslint-config-airbnb-base-13.1.0,9061d3a563eee97cfb94dd5e049c574e724a2752,closed,true,2,3
js-payments,SecureTrading,https://github.com/SecureTrading/js-payments/pull/203,Bump clean-webpack-plugin from 2.0.2 to 3.0.0,203,dependabot/npm_and_yarn/develop/clean-webpack-plugin-3.0.0,f721b206fab5521b177bc06da91b3de6c6931b3c,closed,true,3,3
Human-Connection,Human-Connection,https://github.com/Human-Connection/Human-Connection/pull/1032,Bump eslint-config-standard from 12.0.0 to 13.0.1 in /backend,1032,dependabot/npm_and_yarn/backend/eslint-config-standard-13.0.1,8cc2b7581ac017bf7bdce6ce924b01d91d865bc3,closed,true,2,30
rundfunk-mitbestimmen,roschaefer,https://github.com/roschaefer/rundfunk-mitbestimmen/pull/1009,Bump eslint-plugin-ember from 5.4.0 to 6.1.0 in /frontend,1009,dependabot/npm_and_yarn/frontend/eslint-plugin-ember-6.1.0,a8cab740f6dd16c4a235a090eee87b2238f9e978,closed,true,2,53
FSD,ServiceInnovationLab,https://github.com/ServiceInnovationLab/FSD/pull/468,Bump react-scripts from 2.1.8 to 3.3.0,468,dependabot/npm_and_yarn/react-scripts-3.3.0,0c3f13f24a07651cbacfae0631d4650fd09e39c6,closed,true,2,3
rollup-plugin-metascript,125m125,https://github.com/125m125/rollup-plugin-metascript/pull/191,Bump eslint from 5.16.0 to 6.5.1,191,dependabot/npm_and_yarn/eslint-6.5.1,0e9e8a3f6ca38fa56ada3ca866082c43685584f1,closed,true,3,4
brookjs,mAAdhaTTah,https://github.com/mAAdhaTTah/brookjs/pull/784,Bump cosmiconfig from 5.2.1 to 6.0.0,784,dependabot/npm_and_yarn/cosmiconfig-6.0.0,5898cdc8f79a067e1e4e5c81a72f27e42136ef7f,closed,true,2,4
marvel-api-explorer,iondrimba,https://github.com/iondrimba/marvel-api-explorer/pull/145,Bump css-loader from 2.1.1 to 3.0.0,145,dependabot/npm_and_yarn/css-loader-3.0.0,772ed28e1c12257a92992252d4c05441cceb8728,closed,true,5,5
ejaculation-counter,chitoku-k,https://github.com/chitoku-k/ejaculation-counter/pull/24,Bump p-queue from 5.0.0 to 6.0.1,24,dependabot/npm_and_yarn/p-queue-6.0.1,efaa7b0bd53c6dd7d5cb944435cbf29a76ca1472,closed,true,2,3
VoteEX,baitun,https://github.com/baitun/VoteEX/pull/2,Bump eslint from 3.19.0 to 4.18.2,2,dependabot/npm_and_yarn/eslint-4.18.2,a3db9261deebb4ceff2c34326e360fee724659eb,closed,true,3,3
sinon-test,sinonjs,https://github.com/sinonjs/sinon-test/pull/120,Bump @sinonjs/referee from 2.1.1 to 3.2.0,120,dependabot/npm_and_yarn/sinonjs/referee-3.2.0,dbbc75fbd3b444155b05e26e3da2855260ece728,closed,true,3,4
hackmcgill,hackmcgill,https://github.com/hackmcgill/hackmcgill/pull/84,Bump clean-webpack-plugin from 2.0.0 to 3.0.0,84,dependabot/npm_and_yarn/develop/clean-webpack-plugin-3.0.0,ac2f9b59987e02a13797dd0d7e2ba9beeba168c7,closed,true,3,39
aws-cdk,aws,https://github.com/aws/aws-cdk/pull/5062,chore(deps): bump yargs from 14.2.0 to 15.0.1,5062,dependabot/npm_and_yarn/yargs-15.0.1,871a576f124e4bb21d7b4aa1983641c7f4e89859,closed,true,2,9
auto,intuit,https://github.com/intuit/auto/pull/867,Bump env-ci from 4.5.2 to 5.0.1,867,dependabot/npm_and_yarn/env-ci-5.0.1,64a8747c007db4041d8f5aad36ce1e0aaa0cc24f,closed,true,2,5
fill-a-pix,thomasheyenbrock,https://github.com/thomasheyenbrock/fill-a-pix/pull/64,build(deps-dev): bump @vue/cli-plugin-babel from 3.12.0 to 4.0.5,64,dependabot/npm_and_yarn/vue/cli-plugin-babel-4.0.5,c8fabea276fcd7784108cec243012bdad985c35d,closed,true,2,3
components,UnitedIncome,https://github.com/UnitedIncome/components/pull/689,Bump sass-loader from 7.3.1 to 8.0.0,689,dependabot/npm_and_yarn/sass-loader-8.0.0,993eb6c4bb28488c5984a766af62a82f6438984b,closed,true,2,3
eslint-config-autolist,autolist,https://github.com/autolist/eslint-config-autolist/pull/149,Bump eslint-plugin-json from 1.4.0 to 2.0.1,149,dependabot/npm_and_yarn/eslint-plugin-json-2.0.1,fa2064ab58b7a1c216e2643d932672213f501189,closed,true,2,3
marvin,ajtorres9,https://github.com/ajtorres9/marvin/pull/73,chore(deps-dev): bump cz-conventional-changelog from 2.1.0 to 3.0.2,73,dependabot/npm_and_yarn/cz-conventional-changelog-3.0.2,e285eee186d9dfefc7698c83edeb16eb5e1e36c4,closed,true,4,5
crud-api,jabdul,https://github.com/jabdul/crud-api/pull/22,Bump eslint from 3.12.0 to 4.18.2,22,dependabot/npm_and_yarn/eslint-4.18.2,d30cd8349f1875146b00edd2c9f746df14b7eb9b,closed,true,2,3
simorgh,bbc,https://github.com/bbc/simorgh/pull/1955,Bump core-js from 2.6.9 to 3.1.4,1955,dependabot/npm_and_yarn/core-js-3.1.4,e679b4f6794683c2ff6013abc7af2585b57df419,closed,true,25,4
web,pi-hole,https://github.com/pi-hole/web/pull/192,Bump react-scripts from 2.1.8 to 3.0.1,192,dependabot/npm_and_yarn/development/react-scripts-3.0.1,b338f95e91c3f6db09d953544734afb440189776,closed,true,2,3
stryker,stryker-mutator,https://github.com/stryker-mutator/stryker/pull/1836,build(deps): Bump chalk from 2.4.2 to 3.0.0,1836,dependabot/npm_and_yarn/chalk-3.0.0,e896c1843bf7ba55bf0b9ff68ed22a2aacd2c12d,closed,true,4,7
blf-alpha,biglotteryfund,https://github.com/biglotteryfund/blf-alpha/pull/2346,Bump @testing-library/cypress from 4.2.0 to 5.0.1,2346,dependabot/npm_and_yarn/testing-library/cypress-5.0.1,211e56817f1d9142f152e8fbb117186e4cdaaa9f,closed,true,5,3
fundamental-react,SAP,https://github.com/SAP/fundamental-react/pull/580,chore: Bump react-router-dom from 4.3.1 to 5.0.1,580,dependabot/npm_and_yarn/react-router-dom-5.0.1,556444194ae7fa5c1435f37ce768aa939435b547,closed,true,3,36
pug-lint-vue,sourceboat,https://github.com/sourceboat/pug-lint-vue/pull/41,Bump husky from 3.1.0 to 4.0.0,41,dependabot/npm_and_yarn/husky-4.0.0,6c64a61d7d1353a4c6941c5920036463451b2234,closed,true,2,3
service-alert,tarkov-database,https://github.com/tarkov-database/service-alert/pull/13,Bump got from 9.6.0 to 10.0.3,13,dependabot/npm_and_yarn/got-10.0.3,04146f11f30b2cb7d31eae1d44ad3095316f7c1c,closed,true,2,3
mirai-t,noriyotcp,https://github.com/noriyotcp/mirai-t/pull/45,Bump @types/puppeteer from 1.20.2 to 2.0.0,45,dependabot/npm_and_yarn/types/puppeteer-2.0.0,c1f9da70df2293adcdaeff98e98398f18e7b7421,closed,true,2,3
boron,Quezter,https://github.com/Quezter/boron/pull/1,Bump mongoose from 4.13.19 to 5.7.5,1,dependabot/npm_and_yarn/mongoose-5.7.5,dd432dc62a5d48bd56ac84970ded7ce3e6111e43,closed,true,2,3
dependabot-core,dependabot,https://github.com/dependabot/dependabot-core/pull/1372,Bump nock from 10.0.6 to 11.3.3 in /npm_and_yarn/helpers,1372,dependabot/npm_and_yarn/npm_and_yarn/helpers/nock-11.3.3,39e481a6d6e3002a46bb26313efd3f98ed69d494,closed,true,3,6
skylines,skylines-project,https://github.com/skylines-project/skylines/pull/1323,Build(deps-dev): Bump ember-page-title from 4.0.5 to 5.0.1 in /ember,1323,dependabot/npm_and_yarn/ember/ember-page-title-5.0.1,b1cae5da5fb520e11af241f610de9cd2cba47029,closed,true,2,3
react-starter-kit,kriasoft,https://github.com/kriasoft/react-starter-kit/pull/1840,chore(deps-dev): bump file-loader from 4.2.0 to 5.0.2,1840,dependabot/npm_and_yarn/feature/apollo-pure/file-loader-5.0.2,c86ffddcb9aa19c1279ac5208a6c2e4513ef72d1,closed,true,2,3
piping-chunk-web,nwtgck,https://github.com/nwtgck/piping-chunk-web/pull/64,Bump vuetify from 1.5.16 to 2.0.2,64,dependabot/npm_and_yarn/vuetify-2.0.2,54c1a165fe8f69bb49c9c2580b03acaaf479d27e,closed,true,3,5
richienb.github.io,Richienb,https://github.com/Richienb/richienb.github.io/pull/147,Bump workbox-cli from 3.6.3 to 4.0.0 in /src,147,dependabot/npm_and_yarn/src/development/workbox-cli-4.0.0,6f5d9753f4d32df169a77950fca4752def168808,closed,true,2,3
gh-search-cli,feinoujc,https://github.com/feinoujc/gh-search-cli/pull/81,Bump chalk from 2.4.2 to 3.0.0,81,dependabot/npm_and_yarn/chalk-3.0.0,0af36256e0949bcea8e8162ac273dbe898d32cb6,closed,true,2,7
generator-basic-page,chekit,https://github.com/chekit/generator-basic-page/pull/15,Bump gulp-pug from 3.3.0 to 4.0.1,15,dependabot/npm_and_yarn/gulp-pug-4.0.1,8e7b9984c471c594882b73da48efd1be3aa662de,closed,true,4,3
invite-demo,unicar9,https://github.com/unicar9/invite-demo/pull/8,Bump eslint-plugin-node from 7.0.1 to 8.0.1,8,dependabot/npm_and_yarn/eslint-plugin-node-8.0.1,d10ce9b4f677f7a0b7496aa5b6fd4d310d74f8de,closed,true,2,3
luftdaten-server,ffflorian,https://github.com/ffflorian/luftdaten-server/pull/122,chore(deps-dev): bump @types/swagger-ui-express from 3.0.1 to 4.1.0,122,dependabot/npm_and_yarn/types/swagger-ui-express-4.1.0,cf6d28339dfd821da6dc1a001443b654c0e5c020,closed,true,2,3
dex-contracts,gnosis,https://github.com/gnosis/dex-contracts/pull/376,Bump eslint from 5.16.0 to 6.7.2,376,dependabot/npm_and_yarn/eslint-6.7.2,2d6a390b64e3dfbd5cc9387ec158eb91a9dc434d,closed,true,2,4
weekender,louh,https://github.com/louh/weekender/pull/56,Bump eslint-config-standard from 12.0.0 to 13.0.1,56,dependabot/npm_and_yarn/eslint-config-standard-13.0.1,db10a18cd46d5cc4b47b2e213b20f2c3413bb3ad,closed,true,2,28
platform,szb512,https://github.com/szb512/platform/pull/25,chore(deps-dev): bump typescript from 2.7.2 to 3.3.3333,25,dependabot/npm_and_yarn/typescript-3.3.3333,441cfa146d0fc1e3e3168b32b65b1ba32fa37554,closed,true,2,3
karma-ui5,SAP,https://github.com/SAP/karma-ui5/pull/124,Bump execa from 2.1.0 to 3.2.0,124,dependabot/npm_and_yarn/execa-3.2.0,a686be3294c395dbac2f39c1e94a6143b728e1f0,closed,true,2,3
poe-recraft,eps1lon,https://github.com/eps1lon/poe-recraft/pull/20,build(deps): bump react-intl from 2.7.2 to 3.7.0,20,dependabot/npm_and_yarn/react-intl-3.7.0,7626dd4cd604cdf8f8f282e77da61ecc6084fc3e,closed,true,6,23
roboclub-vue,open-roboclub,https://github.com/open-roboclub/roboclub-vue/pull/323,chore(deps): Bump vuexfire from 2.3.1 to 3.1.0,323,dependabot/npm_and_yarn/vuexfire-3.1.0,8f8d0c7683622c9bfc1bb258cced72b58c23ef5e,closed,true,2,3
MockProxy,finkinfridom,https://github.com/finkinfridom/MockProxy/pull/7,Bump debug from 3.1.0 to 4.1.1,7,dependabot/npm_and_yarn/debug-4.1.1,23837fd9c4c9bb16f5d867fdfd0f14a205810286,closed,true,5,35
ow-calendar,HowardTangHw,https://github.com/HowardTangHw/ow-calendar/pull/17,Bump webpack from 3.12.0 to 4.39.2,17,dependabot/npm_and_yarn/webpack-4.39.2,7264cfc36acebf42862197c44678453d2bd6ff2e,closed,true,2,3
browser-extension,hypothesis,https://github.com/hypothesis/browser-extension/pull/131,Bump core-js from 2.6.5 to 3.0.0,131,dependabot/npm_and_yarn/core-js-3.0.0,3b980e686eea160896c2707ee8dacfd206d072c5,closed,true,3,4
hubot-plan,smashwilson,https://github.com/smashwilson/hubot-plan/pull/55,Bump yargs from 14.0.0 to 15.0.2,55,dependabot/npm_and_yarn/yargs-15.0.2,c9155ea15694e68ab899170a020a82d8b57e5197,closed,true,2,3
electron-forge,electron-userland,https://github.com/electron-userland/electron-forge/pull/1290,build(deps): bump commander from 3.0.2 to 4.0.1,1290,dependabot/npm_and_yarn/commander-4.0.1,e030285ece95661cb5d9b9ca553b3819fb774817,closed,true,2,3
mar-y,dhis2,https://github.com/dhis2/mar-y/pull/88,chore(deps-dev): bump @dhis2/cli-style from 4.2.0 to 5.0.2,88,dependabot/npm_and_yarn/dhis2/cli-style-5.0.1,7c838eeb92b3f533bb4725f5ca4f0aadaca9601b,closed,true,3,27
super-cool-react-boilerplate,tienpham94,https://github.com/tienpham94/super-cool-react-boilerplate/pull/16,Bump css-loader from 1.0.1 to 2.1.0,16,dependabot/npm_and_yarn/css-loader-2.1.0,409e6491fdf6d2db366f69bf5b6d9cf5b6f5082d,closed,true,2,3
kinto-admin,Kinto,https://github.com/Kinto/kinto-admin/pull/1013,Bump eslint from 5.16.0 to 6.2.2,1013,dependabot/npm_and_yarn/eslint-6.2.2,c4270bd29d83b2c0096c46c8278704fd70ae803a,closed,true,4,9
react-cond,mariosant,https://github.com/mariosant/react-cond/pull/9,chore(deps-dev): bump react-testing-library from 7.0.1 to 8.0.1,9,dependabot/npm_and_yarn/react-testing-library-8.0.1,616db5ca46c8b296757e9f0277c4ec2ee0b41969,closed,true,2,3
pwa-asset-generator,onderceylan,https://github.com/onderceylan/pwa-asset-generator/pull/84,build(deps): bump meow from 5.0.0 to 6.0.0,84,dependabot/npm_and_yarn/meow-6.0.0,a34faf586b92763a4da88602240d9c9ab6b6504c,closed,true,2,4
hal-http-client,aixigo,https://github.com/aixigo/hal-http-client/pull/25,Bump eslint from 3.19.0 to 4.18.2,25,dependabot/npm_and_yarn/eslint-4.18.2,82806dfce4ce49730e43ce41d3825e49389ffda1,closed,true,2,3
hubforms,darrencoutts118,https://github.com/darrencoutts118/hubforms/pull/29,Bump laravel-mix from 4.1.4 to 5.0.0,29,dependabot/npm_and_yarn/laravel-mix-5.0.0,4c9f52310f8eb9efdb84825721fd71e97cb168e5,closed,true,5,3
obedbot,vacuumlabs,https://github.com/vacuumlabs/obedbot/pull/122,Bump eslint from 3.19.0 to 4.18.2,122,dependabot/npm_and_yarn/eslint-4.18.2,aac21d5a13bf50fdfd4e3c911aeab968dd679dba,closed,true,2,4
engrafo,arxiv-vanity,https://github.com/arxiv-vanity/engrafo/pull/742,Bump tippy.js from 3.4.1 to 4.3.0,742,dependabot/npm_and_yarn/tippy.js-4.3.0,98b1e6a35c142c9b55f38c021333e4461f7071e6,closed,true,2,3
CC98-V4,ZJU-CC98,https://github.com/ZJU-CC98/CC98-V4/pull/38,Bump sass-loader from 7.3.1 to 8.0.0,38,dependabot/npm_and_yarn/bot/dependence/sass-loader-8.0.0,8a8b416d10acc6d3890136b27285e1ba8522eb56,closed,true,2,3
stylelint-config-ybiquitous,ybiquitous,https://github.com/ybiquitous/stylelint-config-ybiquitous/pull/23,build(deps-dev): bump stylelint from 9.10.1 to 10.1.0,23,dependabot/npm_and_yarn/stylelint-10.1.0,c2be92b62d8899543058623cab37b12c6789a571,closed,true,2,3
form-elements,pascaliske,https://github.com/pascaliske/form-elements/pull/298,chore(deps-dev): bump scss-bundle from 2.5.1 to 3.0.1,298,dependabot/npm_and_yarn/develop/scss-bundle-3.0.1,687a513483a9e1b0d7db4937efc292ab71c63abb,closed,true,2,3
prop-types,dhis2,https://github.com/dhis2/prop-types/pull/19,chore(deps-dev): bump @dhis2/cli-style from 3.3.4 to 4.0.0,19,dependabot/npm_and_yarn/dhis2/cli-style-4.0.0,343dc3cc8589f88c1ef5d2db1cd398e51eec1c0d,closed,true,2,5
ipld-explorer-components,ipfs-shipyard,https://github.com/ipfs-shipyard/ipld-explorer-components/pull/39,chore(deps-dev): bump standard from 13.1.0 to 14.0.2,39,dependabot/npm_and_yarn/standard-14.0.2,bcc6ca0cc0b5ca8a31a828e89ef2903f190f9926,closed,true,2,18
carbon-factory,Sage,https://github.com/Sage/carbon-factory/pull/225,Bump webpack-bundle-analyzer from 2.13.1 to 3.3.2,225,dependabot/npm_and_yarn/webpack-bundle-analyzer-3.3.2,233c51629f0c9ac1bca9179cb622f9467c873051,closed,true,2,3
electron-forge,electron-userland,https://github.com/electron-userland/electron-forge/pull/1176,chore(deps): bump ora from 3.4.0 to 4.0.0,1176,dependabot/npm_and_yarn/ora-4.0.0,f72f74837f0da7e6f322eabd8378eb5e74c3ad07,closed,true,2,4
event-espresso-core,eventespresso,https://github.com/eventespresso/event-espresso-core/pull/1078,Bump redux from 3.7.2 to 4.0.1,1078,dependabot/npm_and_yarn/redux-4.0.1,fad7513cd83aac5eb28188490d27650628ab282e,closed,true,2,5
