name,owner,prUrl,prTitle,number,branchName,baseCommit,event,merged,commits,changedFiles
PortalDots,portal-dots,https://github.com/portal-dots/PortalDots/pull/798,Bump marked from 3.0.8 to 4.0.4,798,dependabot/npm_and_yarn/marked-4.0.4,f2a66692a901b1c8cc700be0d75932e3357fb459,closed,true,2,6
teun.zengerink.com,tzengerink,https://github.com/tzengerink/teun.zengerink.com/pull/128,Bump react-markdown from 5.0.3 to 6.0.0,128,dependabot/npm_and_yarn/react-markdown-6.0.0,b252484ff55c263a69a1b66afe257b62d3d5416a,closed,true,2,6
datx,infinum,https://github.com/infinum/datx/pull/526,build(deps-dev): bump @infinumjs/eslint-config-core-ts from 2.9.0 to 3.0.0,526,dependabot/npm_and_yarn/infinumjs/eslint-config-core-ts-3.0.0,fe0b65bd6f8ae19ce2b76ebfc0828063dffebd8b,closed,true,3,6
nuxt-boilerplate,hacknug,https://github.com/hacknug/nuxt-boilerplate/pull/19,chore(deps-dev): bump @etchteam/storybook-addon-status from 3.0.2 to 4.0.0,19,dependabot/npm_and_yarn/etchteam/storybook-addon-status-4.0.0,887944b20642476a795aa43dc65d61ebda1a4131,closed,true,2,6
viper-ide,viperproject,https://github.com/viperproject/viper-ide/pull/126,Bump sudo-prompt from 8.2.3 to 9.2.1 in /server,126,dependabot/npm_and_yarn/server/sudo-prompt-9.2.1,12c4518d1c7b52706d056695196e55f75192f64a,closed,true,2,6
shopping-list,adrianclay,https://github.com/adrianclay/shopping-list/pull/637,Bump react-router-dom from 5.3.0 to 6.2.1,637,dependabot/npm_and_yarn/react-router-dom-6.2.1,887325e3536a32a907c632025ed76e38a6b4276b,closed,true,3,6
vueexample,skjnldsv,https://github.com/skjnldsv/vueexample/pull/588,Bump @nextcloud/vue from 3.10.1 to 4.0.2,588,dependabot/npm_and_yarn/nextcloud/vue-4.0.2,b4c9f587bfe31a46c20e5391f81f3d2ee3174072,closed,true,2,6
spotbugs-gradle-plugin,spotbugs,https://github.com/spotbugs/spotbugs-gradle-plugin/pull/421,chore(deps-dev): bump husky from 4.3.8 to 5.0.9,421,dependabot/npm_and_yarn/husky-5.0.9,5f00a845a9c538033ac7000c87f586b6d1e44e21,closed,true,3,6
aira,thenativeweb,https://github.com/thenativeweb/aira/pull/32,chore: bump roboter from 11.7.8 to 12.1.1,32,dependabot/npm_and_yarn/roboter-12.1.1,f73ba36e1eee18c3789f1163bd7ec24f5d720932,closed,true,2,6
fastify-reply-from,fastify,https://github.com/fastify/fastify-reply-from/pull/140,Bump undici from 2.2.1 to 3.3.1,140,dependabot/npm_and_yarn/undici-3.3.1,d4729809effa27d7429e41098938c0bd2dca4051,closed,true,2,6
retry-ignore-abort,thenativeweb,https://github.com/thenativeweb/retry-ignore-abort/pull/284,chore: bump roboter from 11.7.8 to 12.1.0,284,dependabot/npm_and_yarn/roboter-12.1.0,8422b38ecc2516e5317dd3cac16e9c24a16104be,closed,true,2,6
RestDataMappingPicklist,Dedac,https://github.com/Dedac/RestDataMappingPicklist/pull/12,Bump azure-devops-ui from 1.160.4 to 2.167.2,12,dependabot/npm_and_yarn/azure-devops-ui-2.167.2,39bd40b22d80c175c4b261e0467b03adca83bf2c,closed,true,2,6
musicshare,yss14,https://github.com/yss14/musicshare/pull/2515,chore(deps): bump react-dnd from 13.1.1 to 14.0.1,2515,dependabot/npm_and_yarn/react-dnd-14.0.1,9fe166450fc51828e1aafd6a680e9bb2ae44f484,closed,true,4,6
remark-admonitions-styles,samrobbins85,https://github.com/samrobbins85/remark-admonitions-styles/pull/38,Bump next from 10.0.1 to 11.1.0 in /site,38,dependabot/npm_and_yarn/site/next-11.1.0,d17c4917941f11bb5bdc319ab5b7d5588c773c77,closed,true,6,6
carbon,carbon-design-system,https://github.com/carbon-design-system/carbon/pull/7663,chore(deps-dev): bump karma-firefox-launcher from 1.3.0 to 2.1.0,7663,dependabot/npm_and_yarn/karma-firefox-launcher-2.1.0,f39db75b74936187db57a8e432281dd7d52ec097,closed,true,4,6
literate,leosuncin,https://github.com/leosuncin/literate/pull/580,chore(deps-dev): bump husky from 4.3.8 to 5.2.0,580,dependabot/npm_and_yarn/husky-5.2.0,a410817fb2ee2f76ab195096e71afc8492035a08,closed,true,3,6
user_retention,nextcloud,https://github.com/nextcloud/user_retention/pull/369,Bump @nextcloud/router from 1.2.0 to 2.0.0,369,dependabot/npm_and_yarn/nextcloud/router-2.0.0,9d1d79f581e339ef20be19a770f88d773bc0523f,closed,true,2,6
svg-icons,svg-icons,https://github.com/svg-icons/svg-icons/pull/426,Bump simple-icons from 4.24.0 to 5.0.0,426,dependabot/npm_and_yarn/simple-icons-5.0.0,021cd609ab6a6484c20d2268046c64248e61cad0,closed,true,3,6
eslint-config,ridedott,https://github.com/ridedott/eslint-config/pull/753,chore(deps): bump eslint-config-prettier from 6.15.0 to 7.2.0,753,dependabot/npm_and_yarn/eslint-config-prettier-7.2.0,131ce6bbe12ffcec97c5ce56cfebde65176e3bb6,closed,true,3,6
cdts-sgdc,wet-boew,https://github.com/wet-boew/cdts-sgdc/pull/258,Bump html-validate from 4.14.0 to 5.5.0,258,dependabot/npm_and_yarn/html-validate-5.5.0,323daf69f873614aff06b803e34b201268e2d85c,closed,true,2,6
gitlab-reviewer,TheGrowingPlant,https://github.com/TheGrowingPlant/gitlab-reviewer/pull/396,Bump react-scripts from 3.4.3 to 4.0.1,396,dependabot/npm_and_yarn/react-scripts-4.0.1,120ea520ddfdb16bbd41e7b7216b9fc8bd1ad99f,closed,true,3,6
blog,kremalicious,https://github.com/kremalicious/blog/pull/520,Bump eslint-plugin-testing-library from 3.10.2 to 4.6.0,520,dependabot/npm_and_yarn/eslint-plugin-testing-library-4.6.0,9d801636bb3f3f1efdd92c86ba35f534bcfebaca,closed,true,2,6
carbon,carbon-design-system,https://github.com/carbon-design-system/carbon/pull/7755,chore(deps): bump @octokit/plugin-retry from 2.2.0 to 3.0.7,7755,dependabot/npm_and_yarn/octokit/plugin-retry-3.0.7,70bf4b4ca829ae826440b0b460bd404ed65cdf12,closed,true,3,6
boomi-documentation,Howards-Storage-World,https://github.com/Howards-Storage-World/boomi-documentation/pull/22,Bump next from 10.2.0 to 11.1.3,22,dependabot/npm_and_yarn/next-11.1.3,c2f6ee401a8aa9299212efbe9b08ce3199374246,closed,true,3,6
color-combos,SiTaggart,https://github.com/SiTaggart/color-combos/pull/1047,chore(deps-dev): bump ts-node from 9.1.1 to 10.0.0,1047,dependabot/npm_and_yarn/ts-node-10.0.0,410344c52e7673b8bcd33a47abe049efc64c4713,closed,true,3,6
robotframework-browser,MarketSquare,https://github.com/MarketSquare/robotframework-browser/pull/1495,Bump react-router-dom from 5.3.0 to 6.0.2,1495,dependabot/npm_and_yarn/react-router-dom-6.0.2,acafaea98a15afd01af8f89b26dfea006b37370e,closed,true,4,6
probot-jira,cchantep,https://github.com/cchantep/probot-jira/pull/199,Bump probot from 10.18.0 to 11.0.1,199,dependabot/npm_and_yarn/probot-11.0.1,98a852a946561d4d1d56262aaa5e1e94e1006aea,closed,true,2,6
ydh-fhir-listeners,Fdawgs,https://github.com/Fdawgs/ydh-fhir-listeners/pull/298,build(deps-dev): bump eslint-config-airbnb-base from 14.2.1 to 15.0.0,298,dependabot/npm_and_yarn/eslint-config-airbnb-base-15.0.0,b412aa8fe719e50ab918c212e78b640a30273992,closed,true,3,6
next-emotion,eXamadeus,https://github.com/eXamadeus/next-emotion/pull/275,build(deps-dev): Bump babel-plugin-emotion from 10.0.33 to 11.0.0,275,dependabot/npm_and_yarn/babel-plugin-emotion-11.0.0,49a9b2bf48bb33313756b9f84032377319f5b238,closed,true,3,6
isansi,thenativeweb,https://github.com/thenativeweb/isansi/pull/326,chore: bump roboter from 11.7.8 to 12.1.0,326,dependabot/npm_and_yarn/roboter-12.1.0,e5e88f14912a200ca4e33f4b30032642846ae71f,closed,true,2,6
in-solidarity-bot,jpoehnelt,https://github.com/jpoehnelt/in-solidarity-bot/pull/165,build(deps): bump probot from 10.14.0 to 11.0.1,165,dependabot/npm_and_yarn/probot-11.0.1,b71441e71b38d46e2f17f3a73610bbe23e14317e,closed,true,2,6
yopass,jhaals,https://github.com/jhaals/yopass/pull/1129,build(deps): bump react-router-dom from 5.3.0 to 6.0.2 in /website,1129,dependabot/npm_and_yarn/website/react-router-dom-6.0.2,64989ba0dddcf139f1a14005083ca0d048ce30a4,closed,true,2,6
platform,motech-development,https://github.com/motech-development/platform/pull/143,chore(deps-dev): bump lint-staged from 10.5.4 to 11.0.0,143,dependabot/npm_and_yarn/lint-staged-11.0.0,6d9a6a7153d3362d4cd623c3e630395588f2a4f5,closed,true,2,6
ultimate-ttt,ultimate-ttt,https://github.com/ultimate-ttt/ultimate-ttt/pull/321,Bump cypress from 7.7.0 to 8.0.0,321,dependabot/npm_and_yarn/cypress-8.0.0,0f083071def05a074ab953a4fdbec4c00ddac305,closed,true,2,6
stylelint-declaration-strict-value,AndyOGo,https://github.com/AndyOGo/stylelint-declaration-strict-value/pull/141,chore(deps-dev): bump husky from 4.3.8 to 5.1.1,141,dependabot/npm_and_yarn/husky-5.1.1,7f9475d9f701ac9a1657f33b1f59aa184ab9727a,closed,true,3,6
code-coverage-action,barecheck,https://github.com/barecheck/code-coverage-action/pull/60,Bump @actions/github from 4.0.0 to 5.0.0,60,dependabot/npm_and_yarn/actions/github-5.0.0,021266d4aa6cddd7b52e3bd16a101d99a0c56fa7,closed,true,3,6
threejs-starter,iondrimba,https://github.com/iondrimba/threejs-starter/pull/27,Bump copy-webpack-plugin from 7.0.0 to 8.0.0,27,dependabot/npm_and_yarn/copy-webpack-plugin-8.0.0,604f6970ddd9fa883c473a5a21711c64f90f5136,closed,true,2,6
isolated,thenativeweb,https://github.com/thenativeweb/isolated/pull/336,chore: bump roboter from 11.7.8 to 12.1.1,336,dependabot/npm_and_yarn/roboter-12.1.1,36c78e7b770ac8a732ae1920ca75f87a8bc0c5db,closed,true,2,6
react-component-update,wimpyprogrammer,https://github.com/wimpyprogrammer/react-component-update/pull/77,Bump eslint from 7.32.0 to 8.4.1,77,dependabot/npm_and_yarn/eslint-8.4.1,71e909b6a4a35ae9df60920f289c5403dd10c617,closed,true,9,6
gitpair,bdo,https://github.com/bdo/gitpair/pull/143,build(deps-dev): bump eslint from 7.19.0 to 8.3.0,143,dependabot/npm_and_yarn/eslint-8.3.0,cbd74cbf5037d8be65f4ef721066da2e1d56e522,closed,true,3,6
lint-config,movableink,https://github.com/movableink/lint-config/pull/363,chore(deps): bump yeoman-generator from 4.13.0 to 5.0.1,363,dependabot/npm_and_yarn/yeoman-generator-5.0.1,3d15e73663eeacac4a9ce55ea0fa1ba9d4d497ba,closed,true,4,7
simple-desktop-images,BarryThePenguin,https://github.com/BarryThePenguin/simple-desktop-images/pull/472,chore(deps-dev): bump @ava/typescript from 2.0.0 to 3.0.0,472,dependabot/npm_and_yarn/ava/typescript-3.0.0,c1c27716f58ece1d6e24d61547de6b0f63a3e043,closed,true,2,7
hoverboard,gdg-x,https://github.com/gdg-x/hoverboard/pull/1827,Bump eslint-plugin-testing-library from 3.10.2 to 4.2.0,1827,dependabot/npm_and_yarn/eslint-plugin-testing-library-4.2.0,fbdea785bd8d1834259fc6f6b7ff1832873aa002,closed,true,2,7
action-automerge,boilerz,https://github.com/boilerz/action-automerge/pull/61,⬆️ Bump @actions/github from 4.0.0 to 5.0.0,61,dependabot/npm_and_yarn/actions/github-5.0.0,191f04c8ddc18ddc29956ee61f3ab06b4d888e54,closed,true,2,7
cookbook,nextcloud,https://github.com/nextcloud/cookbook/pull/717,Bump webpack from 4.46.0 to 5.37.0,717,dependabot/npm_and_yarn/webpack-5.37.0,22738e961b0ffa18d4f778c4b173dcd3aba1190c,closed,true,4,7
surely-ember,CodingItWrong,https://github.com/CodingItWrong/surely-ember/pull/306,Bump ember-template-lint from 2.19.0 to 3.3.1,306,dependabot/npm_and_yarn/ember-template-lint-3.3.1,8f9b555c018ba5a238fbf45b122654427fc654a4,closed,true,3,7
backstage,backstage,https://github.com/backstage/backstage/pull/3901,chore(deps-dev): bump js-yaml from 3.14.1 to 4.0.0 in /microsite,3901,dependabot/npm_and_yarn/microsite/js-yaml-4.0.0,091561031a702d928f8c7fb2723b6d5a08e3d1c0,closed,true,5,7
tasks,raviqqe,https://github.com/raviqqe/tasks/pull/1253,Bump firebase from 8.10.0 to 9.0.2,1253,dependabot/npm_and_yarn/firebase-9.0.2,978b9b45a0dca20a2722bca35c12239f9b70bf2c,closed,true,2,7
ember-ecsy-babylon,kaliber5,https://github.com/kaliber5/ember-ecsy-babylon/pull/397,Bump typescript from 3.9.9 to 4.3.4,397,dependabot/npm_and_yarn/typescript-4.3.4,9b0ebd6ceacbe74763dd47597f41d077a4729f66,closed,true,2,7
vscode-didact,redhat-developer,https://github.com/redhat-developer/vscode-didact/pull/424,Bump async-wait-until from 1.2.6 to 2.0.3,424,dependabot/npm_and_yarn/async-wait-until-2.0.1,a94b3f5717d58ba0a3ea451e6d0650227bc26795,closed,true,2,7
git-en-boite,SmartBear,https://github.com/SmartBear/git-en-boite/pull/678,Bump @types/node from 14.14.41 to 15.0.1,678,dependabot/npm_and_yarn/types/node-15.0.1,87e4a781288babed650e711449cabdb33fb509cf,closed,true,2,7
ocean-icons,ocean-ds,https://github.com/ocean-ds/ocean-icons/pull/50,chore: bump svgo from 1.3.2 to 2.3.1,50,dependabot/npm_and_yarn/svgo-2.3.1,491c169c913ee3cdd4e09aa88d884b1761d932ea,closed,true,2,7
conun-main-dapplication,CONUN-Global,https://github.com/CONUN-Global/conun-main-dapplication/pull/1,Bump react-hook-form from 6.15.5 to 7.9.0,1,dependabot/npm_and_yarn/react-hook-form-7.9.0,4a2f64a2e2ff75377f873f88d3f6fbf8ac8dfe93,closed,true,4,7
karma-ui5,SAP,https://github.com/SAP/karma-ui5/pull/279,Bump eslint from 6.8.0 to 7.18.0,279,dependabot/npm_and_yarn/eslint-7.18.0,0acbfbaee1b06d368d80cd2b7dc5202b38fcacfd,closed,true,2,7
andrewwestling.com,expandrew,https://github.com/expandrew/andrewwestling.com/pull/26,Bump next from 10.0.7 to 11.1.2 in /next-js,26,dependabot/npm_and_yarn/next-js/next-11.1.2,af42be8c05b532c0f88efd50f7727d75bdf40f8e,closed,true,4,7
threejs-starter,iondrimba,https://github.com/iondrimba/threejs-starter/pull/2,Bump webpack-merge from 4.2.2 to 5.7.3,2,dependabot/npm_and_yarn/webpack-merge-5.7.3,83d4aff10220d23cb2ffe9bc3b6f4b0e3ed1c2ab,closed,true,2,7
heimdall2,mitre,https://github.com/mitre/heimdall2/pull/2276,Bump d3 from 6.7.0 to 7.2.0,2276,dependabot/npm_and_yarn/d3-7.2.0,6277256153f9a4f71ef99ce500c8000b617203f1,closed,true,5,7
emcee-tournament-bot,DawnbrandBots,https://github.com/DawnbrandBots/emcee-tournament-bot/pull/333,Bump @alphakretin/essentials from 1.0.0 to 2.0.0,333,dependabot/npm_and_yarn/alphakretin/essentials-2.0.0,81cef7b3d3c2616b83ac526a168e7aa24f1bbe3b,closed,true,4,7
action-version,boilerz,https://github.com/boilerz/action-version/pull/47,⬆️ Bump @actions/github from 4.0.0 to 5.0.0,47,dependabot/npm_and_yarn/actions/github-5.0.0,b76a232add18898005593c5917c658cdbea79e54,closed,true,2,7
convene,zinc-collective,https://github.com/zinc-collective/convene/pull/387,Bump stimulus from 2.0.0 to 3.0.0 in /convene-web,387,dependabot/npm_and_yarn/convene-web/stimulus-3.0.0,949aca422ac501a0b8551827f5928bee984047be,closed,true,2,7
cypress-firebase,prescottprue,https://github.com/prescottprue/cypress-firebase/pull/412,build(deps-dev): bump husky from 6.0.0 to 7.0.1,412,dependabot/npm_and_yarn/husky-7.0.1,7628fdc81e53f32fc1a69a75d0d9f52a816344e1,closed,true,6,7
TalentCloud,GCTC-NTGC,https://github.com/GCTC-NTGC/TalentCloud/pull/5697,Bump react-markdown from 5.0.3 to 6.0.0,5697,dependabot/npm_and_yarn/dev/react-markdown-6.0.0,cce4204a299f7e6120989f284ec6f17abec95150,closed,true,3,7
forem,forem,https://github.com/forem/forem/pull/13528,Bump cypress from 6.9.1 to 7.2.0,13528,dependabot/npm_and_yarn/cypress-7.2.0,6813afd6103291ccc80888e3157a0bdafd9fd2c9,closed,true,9,7
homy,groupsky,https://github.com/groupsky/homy/pull/401,Bump mongodb from 3.6.8 to 4.1.3 in /docker/modbus-serial,401,dependabot/npm_and_yarn/docker/modbus-serial/mongodb-4.1.3,59e61ee35f111a983b4af4f2a2b8473be0ff8e15,closed,true,2,7
measure-time,thenativeweb,https://github.com/thenativeweb/measure-time/pull/299,chore: bump roboter from 11.7.8 to 12.1.1,299,dependabot/npm_and_yarn/roboter-12.1.1,aaf2c634c3455949b20c402b10a42cbb7db265d1,closed,true,2,7
hoprnet,hoprnet,https://github.com/hoprnet/hoprnet/pull/2085,chore(deps-dev): bump ts-node from 9.1.1 to 10.1.0,2085,dependabot/npm_and_yarn/ts-node-10.1.0,e7926880312175d6c428ab2a09aaf8e0047cfeed,closed,true,3,7
hylar-core,jeswr,https://github.com/jeswr/hylar-core/pull/167,chore(deps-dev): bump eslint-config-airbnb-base from 14.2.1 to 15.0.0,167,dependabot/npm_and_yarn/eslint-config-airbnb-base-15.0.0,78a5452872c25f232bd28bf234f8f63df4026ebb,closed,true,2,7
rotate-pat,KengoTODA,https://github.com/KengoTODA/rotate-pat/pull/3,fix(deps): bump meow from 9.0.0 to 10.1.1,3,dependabot/npm_and_yarn/meow-10.1.1,d7a76370e298bac0f374965ddff21fa793760d77,closed,true,3,7
BilogWeb,juanpernu,https://github.com/juanpernu/BilogWeb/pull/111,chore(deps): bump next from 10.1.3 to 11.1.1,111,dependabot/npm_and_yarn/next-11.1.1,c3c46d6644e6f1ca43952512dbfa886aa6a64377,closed,true,4,7
components,angular,https://github.com/angular/components/pull/21602,build: bump core-js from 2.6.10 to 3.8.2,21602,dependabot/npm_and_yarn/core-js-3.8.2,55f2f2736dfb7ad738f90309dc9ea612cd6e4516,closed,true,2,7
git-en-boite,SmartBear,https://github.com/SmartBear/git-en-boite/pull/623,Bump ajv from 7.2.3 to 8.0.1,623,dependabot/npm_and_yarn/ajv-8.0.1,7b7d2ad543e237e76e5387ea0e7e8c836f3b996c,closed,true,4,7
uobtheatre-web,BristolSTA,https://github.com/BristolSTA/uobtheatre-web/pull/84,chore(deps-dev): bump sass-loader from 10.1.1 to 11.0.1,84,dependabot/npm_and_yarn/sass-loader-11.0.1,ab0f8f3ad6e3962ba6f0867ae719d5d8e1957feb,closed,true,2,7
loot,loot,https://github.com/loot/loot/pull/1625,Bump cytoscape-edgehandles from 3.6.0 to 4.0.1,1625,dependabot/npm_and_yarn/cytoscape-edgehandles-4.0.1,45c2e470148ea630f13a08e785e963db99a23077,closed,true,3,7
npm-init-module,ybiquitous,https://github.com/ybiquitous/npm-init-module/pull/71,feat(deps): bump ybiq from 11.5.0 to 12.0.3,71,dependabot/npm_and_yarn/ybiq-12.0.3,d78054045de18bb6775f6c1860582a6fab78d75c,closed,true,3,7
aws-toolkit-vscode,aws,https://github.com/aws/aws-toolkit-vscode/pull/1723,build(deps-dev): bump @types/js-yaml from 3.12.5 to 4.0.1,1723,dependabot/npm_and_yarn/master/types/js-yaml-4.0.1,f2a13c3c5d24e4d23f71cb1a606d455d4d8bcfbf,closed,true,3,7
JabRefOnline,JabRef,https://github.com/JabRef/JabRefOnline/pull/713,Bump redis from 3.1.2 to 4.0.1,713,dependabot/npm_and_yarn/redis-4.0.1,84972d6b43cc2a73be1302b25f845c981625cdea,closed,true,5,7
myfoodcoop-frontend,HSRM-Vegetables,https://github.com/HSRM-Vegetables/myfoodcoop-frontend/pull/6,build(deps-dev): bump prettier-plugin-svelte from 1.4.2 to 2.1.4,6,dependabot/npm_and_yarn/prettier-plugin-svelte-2.1.4,a2a9026db9a53136c2a4847a3578bec2916bcf80,closed,true,3,7
ember-concurrency-wrap-in-task,alexlafroscia,https://github.com/alexlafroscia/ember-concurrency-wrap-in-task/pull/127,Bump eslint-plugin-ember from 9.6.0 to 10.2.0,127,dependabot/npm_and_yarn/eslint-plugin-ember-10.2.0,3d540f92e9b9ad02f8f7140f5b32cecf11ce8c99,closed,true,4,7
h1z1-server,QuentinGruber,https://github.com/QuentinGruber/h1z1-server/pull/327,Bump mongodb from 3.6.10 to 4.0.0,327,dependabot/npm_and_yarn/mongodb-4.0.0,04294e9d26c073eaf99bab6afc6b5b3c6e0740dc,closed,true,3,7
lameass.recipes,lowmess,https://github.com/lowmess/lameass.recipes/pull/248,⬆️ Bump next from 11.1.2 to 12.0.7,248,dependabot/npm_and_yarn/develop/next-12.0.7,77a5cc1dd10c59283a1157eea8cb03b835dda97d,closed,true,5,7
streamtoarray,thenativeweb,https://github.com/thenativeweb/streamtoarray/pull/311,chore: bump roboter from 11.7.8 to 12.1.2,311,dependabot/npm_and_yarn/roboter-12.1.2,ade79dccdb2476574efff11b42c9656d09c3add9,closed,true,4,7
webextension-toolbox,balcsida,https://github.com/balcsida/webextension-toolbox/pull/6,Bump copy-webpack-plugin from 5.1.2 to 6.4.1,6,dependabot/npm_and_yarn/copy-webpack-plugin-6.4.1,0320bfa68f4ea7948c2ff46263aa530dcf4c9dc2,closed,true,7,7
plaain,jonhue,https://github.com/jonhue/plaain/pull/571,Bump swiper from 5.4.5 to 6.4.15,571,dependabot/npm_and_yarn/swiper-6.4.15,edad079d9bf201452f5245fd47939c4db7ddcccf,closed,true,5,7
DNN-JavaScript-Libraries,EngageSoftware,https://github.com/EngageSoftware/DNN-JavaScript-Libraries/pull/267,Bump chart.js from 2.9.4 to 3.0.2,267,dependabot/npm_and_yarn/chart.js-3.0.2,bc978cd52aab6fd7f693f33948bf1e43915cb3f7,closed,true,2,7
taro,moddio,https://github.com/moddio/taro/pull/169,build(deps): bump public-ip from 4.0.4 to 5.0.0,169,dependabot/npm_and_yarn/public-ip-5.0.0,1b88d2492eadf895adf9a472e7f83729958b8377,closed,true,4,7
traQ-Widget,traPtitech,https://github.com/traPtitech/traQ-Widget/pull/454,Bump lit-html from 1.4.1 to 2.0.1,454,dependabot/npm_and_yarn/lit-html-2.0.1,db8cb57de516e75925c86644b05c9d12ef0315da,closed,true,3,7
tinyhouse,marcusholmgren,https://github.com/marcusholmgren/tinyhouse/pull/642,chore(deps): bump apollo-server-express from 2.25.2 to 3.0.2 in /server,642,dependabot/npm_and_yarn/server/apollo-server-express-3.0.2,36e96974cb9f70b2da7911de43d1a81bb9e447b4,closed,true,3,7
homescreen,SkynetLabs,https://github.com/SkynetLabs/homescreen/pull/83,Bump react-router-dom from 5.3.0 to 6.2.1,83,dependabot/npm_and_yarn/react-router-dom-6.2.1,471dafe77b0d5f749d2e2e3d0690c34fb44823e9,closed,true,2,7
surely-ember,CodingItWrong,https://github.com/CodingItWrong/surely-ember/pull/311,Bump ember-template-lint from 2.19.0 to 3.3.1,311,dependabot/npm_and_yarn/ember-template-lint-3.3.1,b2b86d6f77576016a46070c6ad4123334d526159,closed,true,3,7
FormSG,opengovsg,https://github.com/opengovsg/FormSG/pull/2365,fix(deps): bump celebrate from 14.0.0 to 15.0.0,2365,dependabot/npm_and_yarn/celebrate-15.0.0,84dd5fa673034d92b787d44295b2c7447583669d,closed,true,2,7
ttw,Smittyvb,https://github.com/Smittyvb/ttw/pull/238,Bump chart.js from 2.9.4 to 3.0.2 in /web,238,dependabot/npm_and_yarn/web/chart.js-3.0.2,f2912748242fa85c6f4064e511d2b78ed531ee9a,closed,true,2,7
nextauthjs,StefanZoneExamples,https://github.com/StefanZoneExamples/nextauthjs/pull/26,Bump next-auth from 3.29.0 to 4.0.1,26,dependabot/npm_and_yarn/next-auth-4.0.1,8e7ae04da1ff5c3e66b5a27d91c02ca81f16f3a0,closed,true,8,7
xprod,thenativeweb,https://github.com/thenativeweb/xprod/pull/303,chore: bump roboter from 11.7.8 to 12.1.2,303,dependabot/npm_and_yarn/roboter-12.1.2,76b346461ae4cda5120f67402a042412ad686371,closed,true,5,7
game-tracker,EndBug,https://github.com/EndBug/game-tracker/pull/261,chore(deps): bump r6api.js from 1.7.0 to 2.0.0,261,dependabot/npm_and_yarn/r6api.js-2.0.0,d27abbc0f5897322d7c925d3dd1ca12345452c91,closed,true,5,7
ember-cli-deploy-cloudfront,kpfefferle,https://github.com/kpfefferle/ember-cli-deploy-cloudfront/pull/1052,Bump ember-cli from 3.28.4 to 4.0.0,1052,dependabot/npm_and_yarn/ember-cli-4.0.0,f8e8251532d2468016dd58a604782c74633e0630,closed,true,2,7
SpookeltonAPI,Inrixia,https://github.com/Inrixia/SpookeltonAPI/pull/1,Bump npm from 5.8.0 to 6.14.6,1,dependabot/npm_and_yarn/npm-6.14.6,3b1ca49bfe6777313ffe964010a8f4d6d5842a29,closed,true,2,7
embetty-vue,FloEdelmann,https://github.com/FloEdelmann/embetty-vue/pull/157,Bump rollup from 1.32.1 to 2.47.0,157,dependabot/npm_and_yarn/rollup-2.47.0,de84842386db4789f2a918c600ada6ebf8ddd112,closed,true,3,7
hyper,vercel,https://github.com/vercel/hyper/pull/6130,Bump electron from 13.3.0 to 14.2.1,6130,dependabot/npm_and_yarn/canary/electron-14.2.1,ba8b99aefde5353701e970a86bb77096cce55466,closed,true,2,7
wait-for-signals,thenativeweb,https://github.com/thenativeweb/wait-for-signals/pull/261,chore: bump roboter from 11.7.8 to 12.1.2,261,dependabot/npm_and_yarn/roboter-12.1.2,8e828973c9fcc9b62427049a44882907077a0795,closed,true,4,7
pingcrm,ledermann,https://github.com/ledermann/pingcrm/pull/944,⬆️ Bump tailwindcss from 2.2.19 to 3.0.0,944,dependabot/npm_and_yarn/tailwindcss-3.0.0,a280ea595b0f42c29392d61699315bfb209e0f03,closed,true,2,7
forms-frontend,python-discord,https://github.com/python-discord/forms-frontend/pull/134,Bump husky from 4.3.8 to 5.0.9,134,dependabot/npm_and_yarn/husky-5.0.9,e99a42099c0f3c6df69efedebf1f049715097dd9,closed,true,3,7
cms_search,Amsterdam,https://github.com/Amsterdam/cms_search/pull/708,Bump graphql-tools from 7.0.5 to 8.2.0,708,dependabot/npm_and_yarn/graphql-tools-8.2.0,44fcb042d755dc08433f697811b1a0753d8c3631,closed,true,2,7
avalanchejs,ava-labs,https://github.com/ava-labs/avalanchejs/pull/290,Bump bech32 from 1.1.4 to 2.0.0,290,dependabot/npm_and_yarn/development/bech32-2.0.0,e3ee52bf7cacbe3bd03ae52232e9e59f27b8a566,closed,true,5,7
jao-ui,jaoafa,https://github.com/jaoafa/jao-ui/pull/356,chore(deps-dev): bump stylelint-config-standard-scss from 2.0.1 to 3.0.0,356,dependabot/npm_and_yarn/stylelint-config-standard-scss-3.0.0,aa2ff51378c10c108ae642c31f52135145a1307d,closed,true,2,7
svelte-logo-frontend,cruessler,https://github.com/cruessler/svelte-logo-frontend/pull/17,Bump prettier-plugin-svelte from 1.4.0 to 2.2.0,17,dependabot/npm_and_yarn/prettier-plugin-svelte-2.2.0,ae4a0bf6ce3c166671dd6707da391de15d6326ba,closed,true,2,7
SopraSteria-SFC,NMDSdevopsServiceAdm,https://github.com/NMDSdevopsServiceAdm/SopraSteria-SFC/pull/2666,[Security] Bump sequelize from 4.44.4 to 5.3.0,2666,dependabot/npm_and_yarn/test/sequelize-5.3.0,244452ac41dbcfb27b112c60a6a899aaf53b5780,closed,true,6,7
vscode-home-assistant,keesschollaart81,https://github.com/keesschollaart81/vscode-home-assistant/pull/1024,Bump eslint-config-prettier from 7.2.0 to 8.1.0,1024,dependabot/npm_and_yarn/dev/eslint-config-prettier-8.1.0,274c6bba96e458925c639ef6bd1ff45e0f7b7e61,closed,true,3,7
